filename,latency_ms,phone_found,phone_conf,knife_found,knife_conf,cup_found,cup_conf
frame_cam1_1728625784000.png,32.6697,0,0,1,0.61143,1,0.686106
frame_cam1_1728727478000.png,32.9716,0,0,1,0.680385,1,0.89571
frame_cam1_1728829883000.png,33.1994,0,0,1,0.642558,1,0.91261
frame_cam1_1728929182000.png,33.4106,0,0,1,0.537705,1,0.91261
frame_cam1_1728984191000.png,33.2056,1,0.35333,1,0.64667,1,0.91261
frame_cam1_1729130400000.png,34.113,0,0,1,0.403479,1,0.89571
frame_cam1_1729229311000.png,33.5529,0,0,1,0.425016,1,0.91261
frame_cam1_1729330658000.png,33.4453,1,0.287686,1,0.537705,1,0.91261
frame_cam1_1729430347000.png,33.1608,0,0,1,0.5,1,0.91261
frame_cam1_1729530824000.png,32.9177,1,0.451281,1,0.425016,1,0.91261
frame_cam1_1729629964000.png,33.0272,1,0.5,1,0.287686,1,0.91261
frame_cam1_1729735514000.png,33.4824,1,0.537705,0,0,1,0.91261
frame_cam1_1729838839000.png,33.9457,1,0.451281,1,0.35333,1,0.91261
frame_cam1_1729892059000.png,33.1159,1,0.596521,1,0.287686,1,0.91261
frame_cam1_1729993173000.png,32.8371,1,0.680385,0,0,1,0.875985
frame_cam1_1730092822000.png,33.2581,1,0.712314,0,0,1,0.89571
frame_cam1_1730192970000.png,33.1451,1,0.686106,0,0,1,0.91261
frame_cam1_1730294520000.png,32.7989,1,0.403479,0,0,1,0.91261
frame_cam1_1730399132000.png,32.9973,1,0.388571,0,0,1,0.91261
frame_cam1_1730504891000.png,33.7791,1,0.548719,0,0,1,0.91261
frame_cam1_1730604902000.png,33.4247,1,0.686106,0,0,1,0.91261
frame_cam1_1730704524000.png,33.3708,1,0.451281,0,0,1,0.91261
frame_cam1_1730804476000.png,33.3264,1,0.797131,0,0,1,0.89571
frame_cam1_1730905512000.png,33.9144,1,0.686106,0,0,1,0.875985
frame_cam1_1731006594000.png,33.2978,1,0.726606,0,0,1,0.91261
frame_cam1_1731104529000.png,33.0743,1,0.797131,0,0,1,0.91261
frame_cam1_1731206517000.png,32.7297,1,0.64667,0,0,1,0.89571
frame_cam1_1731306622000.png,33.0722,1,0.64667,0,0,1,0.91261
frame_cam1_1731451643000.png,41.4896,1,0.712314,0,0,1,0.89571
frame_cam1_1731553433000.png,32.4981,1,0.64667,0,0,1,0.89571
frame_cam1_1731653513000.png,31.8357,1,0.770098,0,0,1,0.91261
frame_cam1_1731753138000.png,36.415,1,0.64667,0,0,1,0.91261
frame_cam1_1731852770000.png,32.3071,1,0.770098,0,0,1,0.91261
